Fecha,Área,Necesidad_Personal,Proyectos_Activos,Rotacion_Empleados,Ausentismo,Horas_Extras,Clima_Laboral
2020-11-01,IT,25,3,1.68,1.9,2.42,5.2
2023-02-01,Finanzas,35,9,4.82,7.57,7.12,4.3
2023-03-01,IT,39,1,2.75,4.55,5.18,8.5
2018-01-01,Operaciones,18,11,8.28,0.62,9.14,6.5
2022-01-01,IT,19,6,5.47,8.27,3.68,4.8
2018-09-01,Finanzas,15,11,6.57,1.03,9.88,9.3
2019-09-01,Finanzas,29,6,5.19,1.53,8.71,9.1
2019-02-01,Recursos Humanos,20,8,7.49,13.73,8.31,6.0
2021-12-01,Marketing,23,10,3.74,6.55,7.81,9.9
2018-10-01,Marketing,16,6,5.51,14.17,6.36,4.4
2021-07-01,IT,25,3,6.33,11.63,5.66,5.9
2020-05-01,Finanzas,20,6,0.59,11.24,8.87,5.5
2020-11-01,IT,28,3,4.88,9.57,6.97,4.5
2018-09-01,Finanzas,22,8,0.54,10.37,5.11,9.9
2021-05-01,Marketing,27,1,7.2,9.05,6.7,5.6
2020-02-01,Recursos Humanos,13,7,1.18,5.52,3.58,9.5
2022-07-01,Marketing,22,13,0.73,2.66,2.78,8.3
2021-03-01,Marketing,20,13,3.03,5.57,1.04,9.8
2021-05-01,Marketing,36,7,3.25,14.41,1.53,5.7
2023-02-01,IT,18,1,2.7,0.34,0.7,5.1
2023-06-01,Marketing,33,6,6.24,13.32,3.76,9.7
2021-04-01,Recursos Humanos,30,8,3.16,3.68,4.97,7.2
2020-10-01,Marketing,16,8,8.82,7.3,2.68,8.7
2023-03-01,Recursos Humanos,21,11,3.48,0.48,0.99,5.5
2023-08-01,Operaciones,44,3,4.32,3.93,1.69,7.5
2022-08-01,Marketing,24,10,0.61,11.72,5.57,9.0
2020-10-01,Operaciones,32,5,4.01,12.33,2.56,8.1
2020-05-01,Marketing,23,5,2.95,11.77,5.77,9.8
2020-07-01,Marketing,16,12,0.62,12.87,5.49,9.3
2018-07-01,Operaciones,31,8,8.89,7.47,4.27,5.6
2018-11-01,Recursos Humanos,30,10,7.48,2.71,2.99,4.4
2022-06-01,Recursos Humanos,20,2,7.05,7.6,0.6,5.4
2018-01-01,Recursos Humanos,25,3,0.68,4.76,4.94,6.6
2018-10-01,Finanzas,24,1,6.56,7.48,0.35,6.7
2020-09-01,Recursos Humanos,31,4,7.07,2.45,8.73,5.5
2021-07-01,Marketing,32,11,2.35,3.56,2.2,5.5
2018-07-01,Recursos Humanos,33,9,8.7,13.25,8.33,5.0
2022-08-01,IT,33,6,4.11,11.6,7.06,9.2
2018-07-01,Marketing,29,13,2.03,2.52,2.73,5.4
2023-07-01,Operaciones,21,1,0.07,5.21,6.68,9.3
2020-06-01,IT,31,3,3.54,11.45,2.39,9.8
2023-12-01,Operaciones,31,2,4.92,12.5,1.78,7.4
2021-06-01,Finanzas,22,13,7.86,7.36,9.95,8.0
2022-07-01,IT,21,8,0.72,10.86,9.37,6.1
2018-04-01,Recursos Humanos,14,10,0.96,4.12,6.48,4.5
2022-05-01,IT,33,10,7.37,6.6,4.28,4.4
2021-12-01,IT,31,13,1.42,0.36,8.06,6.6
2023-09-01,Recursos Humanos,33,12,7.28,8.06,2.72,8.5
2020-08-01,Marketing,27,13,6.34,13.64,5.3,7.0
2021-12-01,Operaciones,26,3,7.58,3.3,1.97,9.8
2023-04-01,Recursos Humanos,29,12,7.0,11.96,9.58,9.9
2020-04-01,Operaciones,21,9,3.9,12.18,9.77,6.2
2023-02-01,IT,20,10,0.3,4.61,4.09,7.5
2022-08-01,Operaciones,37,12,8.36,2.0,3.98,5.1
2021-12-01,Marketing,25,3,0.13,13.78,5.35,4.9
2019-10-01,Operaciones,13,14,8.68,0.14,0.38,6.0
2023-08-01,Marketing,21,8,2.18,4.34,6.88,4.2
2021-08-01,Recursos Humanos,34,3,7.25,8.01,3.69,8.5
2023-06-01,Marketing,41,9,6.68,5.47,8.33,6.6
2023-09-01,Marketing,20,5,6.97,7.21,6.09,4.4
2018-09-01,Recursos Humanos,28,8,9.91,7.12,9.29,6.1
2021-01-01,Recursos Humanos,42,9,8.65,12.5,3.33,4.7
2018-10-01,Marketing,24,1,1.65,6.17,3.57,5.7
2020-07-01,Marketing,29,11,7.29,11.65,9.96,6.5
2021-08-01,Finanzas,33,6,0.77,13.29,8.96,5.4
2020-11-01,Recursos Humanos,19,14,8.65,2.82,8.56,9.2
2019-02-01,Marketing,15,4,4.08,0.06,0.76,4.8
2020-10-01,Marketing,17,10,1.31,12.36,8.33,6.2
2019-08-01,Operaciones,36,1,8.93,5.77,9.04,9.0
2021-07-01,Recursos Humanos,22,5,0.88,12.68,8.46,7.7
2023-05-01,Marketing,26,10,7.59,14.84,0.89,6.8
2018-07-01,IT,15,10,3.86,7.62,5.01,9.6
2022-08-01,Operaciones,36,1,4.35,4.63,8.24,7.3
2022-06-01,Finanzas,23,8,8.2,10.99,1.68,8.8
2018-01-01,Recursos Humanos,12,6,5.71,5.32,1.71,7.1
2020-03-01,Finanzas,31,14,1.87,7.92,9.21,7.3
2021-06-01,Operaciones,37,6,1.35,7.8,9.05,5.9
2023-02-01,Recursos Humanos,36,12,7.18,0.76,4.6,7.7
2018-04-01,Operaciones,18,3,4.2,14.96,5.9,5.9
2018-02-01,Marketing,12,8,7.11,6.32,7.84,8.2
2021-09-01,Marketing,26,8,6.14,6.99,6.74,7.3
2020-07-01,Finanzas,7,1,5.18,0.67,8.31,8.1
2019-02-01,Recursos Humanos,29,10,0.41,9.16,6.73,4.2
2021-09-01,Recursos Humanos,35,11,5.97,8.59,9.81,4.4
2019-09-01,Operaciones,16,3,6.34,5.52,2.29,7.1
2020-03-01,Finanzas,33,1,5.0,0.5,1.15,7.2
2019-11-01,Finanzas,31,13,0.17,4.34,6.23,4.5
2019-12-01,Operaciones,24,6,2.38,3.11,9.28,7.7
2023-09-01,Operaciones,35,8,1.86,13.25,2.52,4.2
2023-03-01,Operaciones,29,4,3.87,13.93,5.82,8.9
2023-07-01,Finanzas,28,7,6.37,13.28,9.43,7.9
2020-03-01,Operaciones,19,11,2.1,9.16,2.59,6.8
2020-07-01,Marketing,22,9,7.16,10.77,4.24,7.0
2022-07-01,Finanzas,22,8,5.6,2.85,5.3,7.4
2023-03-01,Finanzas,35,11,5.59,4.83,5.8,8.0
2022-08-01,Recursos Humanos,33,1,6.31,1.95,8.7,7.8
2020-11-01,Operaciones,12,11,7.89,5.7,3.4,9.9
2018-04-01,Finanzas,21,13,7.53,13.09,9.52,6.3
2020-07-01,Recursos Humanos,22,1,7.22,4.45,6.56,5.3
2020-01-01,Operaciones,17,3,7.9,10.76,7.16,9.8
2020-12-01,IT,41,11,3.5,10.32,5.44,9.8
2023-11-01,Operaciones,24,11,2.37,14.01,1.77,6.5
2018-02-01,Operaciones,23,4,0.46,10.67,2.72,4.8
2018-09-01,IT,16,7,3.93,9.0,6.69,7.3
2021-02-01,Operaciones,26,10,8.4,1.2,4.38,4.4
2022-11-01,Finanzas,19,4,1.79,2.36,4.57,9.7
2021-12-01,Marketing,30,6,8.53,3.36,1.55,7.9
2019-07-01,Recursos Humanos,23,10,0.19,7.94,4.79,4.0
2021-02-01,Operaciones,18,6,5.01,10.46,0.96,5.7
2021-05-01,IT,29,11,1.19,14.18,7.67,4.3
2021-02-01,Finanzas,17,13,2.56,13.49,8.11,5.5
2021-11-01,Marketing,33,7,9.19,4.82,4.84,6.0
2020-02-01,Marketing,30,7,1.8,7.41,5.18,7.8
2021-11-01,Recursos Humanos,21,9,7.8,9.03,1.23,9.8
2021-08-01,Marketing,19,8,0.67,0.1,6.9,8.3
2018-08-01,Operaciones,25,7,5.02,0.41,6.14,4.2
2020-05-01,IT,21,8,0.88,6.5,8.36,9.0
2022-07-01,IT,31,1,5.69,14.01,5.14,9.3
2020-07-01,Finanzas,16,5,2.24,0.59,5.4,5.0
2022-04-01,Finanzas,24,6,3.61,1.59,7.52,6.2
2020-09-01,Marketing,18,3,0.51,5.01,7.43,8.8
2019-07-01,Operaciones,14,11,9.54,7.28,1.47,8.1
2020-10-01,Finanzas,34,4,5.58,6.48,1.67,9.1
2022-06-01,Recursos Humanos,37,12,8.16,10.82,4.48,5.8
2021-02-01,IT,26,10,1.64,8.35,4.64,6.2
2019-08-01,IT,8,3,2.67,6.36,3.58,6.9
2020-04-01,Recursos Humanos,26,13,7.56,0.94,1.78,9.9
2023-02-01,Marketing,21,1,2.12,13.92,5.71,4.8
2021-11-01,Recursos Humanos,25,1,0.56,7.03,4.26,7.6
2019-12-01,Marketing,8,6,3.52,8.46,9.68,7.8
2023-01-01,Marketing,28,4,4.43,13.3,8.4,5.6
2020-10-01,Recursos Humanos,21,10,2.39,8.56,7.61,9.2
2020-10-01,IT,26,2,1.37,3.9,7.08,9.1
2023-08-01,Marketing,39,13,3.79,5.25,7.87,5.3
2020-12-01,Recursos Humanos,15,14,1.18,5.8,7.52,4.9
2021-12-01,IT,42,13,3.66,6.85,2.24,8.2
2019-09-01,Marketing,16,13,2.43,0.61,5.56,4.8
2020-09-01,Marketing,27,13,1.18,11.56,5.32,4.3
2021-01-01,Recursos Humanos,40,4,8.05,0.18,7.19,8.9
2020-08-01,Finanzas,26,3,1.65,3.08,4.67,9.8
2023-09-01,IT,35,13,0.31,3.49,1.86,7.7
2022-07-01,Operaciones,22,14,7.81,14.48,8.6,8.9
2019-08-01,IT,21,2,1.95,11.99,3.81,9.0
2023-11-01,Recursos Humanos,39,9,6.45,2.52,9.91,4.5
2023-06-01,Marketing,28,12,9.04,5.11,8.23,5.6
2023-07-01,IT,25,2,1.99,3.87,1.26,9.3
2018-11-01,Operaciones,11,13,3.52,11.93,1.56,9.1
2023-07-01,Operaciones,28,1,4.3,7.19,0.26,4.2
2020-09-01,Recursos Humanos,22,14,6.36,5.5,7.86,8.8
2018-09-01,Recursos Humanos,20,10,8.27,11.31,8.4,9.1
2019-01-01,Operaciones,21,13,7.61,11.85,8.05,8.4
2019-10-01,Recursos Humanos,25,14,0.92,12.21,2.33,6.2
2023-10-01,Operaciones,21,13,2.74,14.78,3.09,4.0
2018-06-01,Marketing,24,3,9.18,2.57,2.86,9.3
2023-09-01,Finanzas,41,1,1.5,1.29,6.88,9.8
2020-04-01,Marketing,42,2,6.77,5.59,5.9,6.9
2021-09-01,Operaciones,22,12,6.83,7.71,0.67,9.7
2019-01-01,IT,21,12,5.13,8.91,8.57,8.4
2021-11-01,Operaciones,22,12,3.53,3.6,8.47,5.7
2023-11-01,Operaciones,25,3,6.69,0.8,0.85,9.1
2022-06-01,IT,24,4,1.55,4.75,8.31,6.4
2021-12-01,Finanzas,28,6,7.6,5.49,8.43,7.6
2019-02-01,Marketing,17,14,9.04,0.64,4.89,9.6
2020-11-01,Finanzas,32,13,4.63,7.57,7.41,6.0
2018-06-01,Marketing,25,6,1.07,13.5,7.66,4.7
2023-12-01,Finanzas,18,11,1.27,7.97,7.18,9.9
2020-12-01,Marketing,19,6,0.19,7.98,5.04,8.2
2019-12-01,Recursos Humanos,25,12,2.64,6.48,1.6,6.0
2018-02-01,Finanzas,23,1,5.48,4.26,8.67,9.1
2018-06-01,Operaciones,20,10,7.13,11.36,8.24,9.4
2020-04-01,Marketing,33,13,9.46,1.51,3.94,9.9
2022-07-01,Operaciones,31,7,7.76,6.39,9.2,7.4
2022-01-01,Recursos Humanos,33,11,9.44,3.63,6.37,9.4
2022-01-01,Operaciones,21,8,3.43,1.83,9.35,6.6
2022-02-01,Marketing,40,12,1.48,9.12,5.75,4.6
2019-08-01,Recursos Humanos,12,3,1.61,13.25,1.91,7.5
2022-06-01,Finanzas,21,7,8.65,9.29,9.3,5.5
2020-01-01,Marketing,12,4,3.57,12.97,9.38,8.5
2023-08-01,Marketing,25,2,8.79,13.37,2.81,7.1
2021-07-01,Marketing,26,6,1.42,5.37,8.86,6.0
2023-02-01,Recursos Humanos,34,11,0.41,2.33,0.33,9.8
2020-03-01,Marketing,20,13,0.96,2.57,7.82,7.4
2022-10-01,IT,37,4,8.94,8.4,9.98,6.6
2022-09-01,Operaciones,21,2,4.86,3.33,7.69,8.5
2021-12-01,Finanzas,28,10,0.62,0.64,1.92,4.5
2022-06-01,Recursos Humanos,21,3,2.97,2.64,4.31,6.1
2021-05-01,Finanzas,26,8,9.65,5.1,3.1,5.3
2018-08-01,Marketing,26,4,2.38,8.8,4.16,8.8
2019-05-01,Recursos Humanos,15,11,1.77,5.18,0.22,8.9
2022-07-01,Recursos Humanos,33,13,4.18,5.27,6.71,5.3
2021-09-01,Finanzas,37,9,1.88,6.7,8.46,6.7
2020-06-01,Marketing,16,14,4.04,7.74,8.71,5.2
2018-05-01,Finanzas,21,13,1.52,11.66,4.07,8.6
2020-09-01,Recursos Humanos,17,7,6.77,13.72,1.81,9.2
2022-07-01,Finanzas,21,8,7.39,5.66,7.46,4.2
2021-08-01,Recursos Humanos,16,9,8.23,3.77,6.54,5.2
2018-03-01,Operaciones,25,8,9.72,10.39,7.85,8.2
2023-10-01,IT,23,14,6.29,11.47,2.42,9.8
2018-04-01,IT,15,4,4.4,3.38,1.19,5.1
2021-03-01,Marketing,29,3,6.21,13.74,6.89,4.1
2022-02-01,IT,29,9,9.93,13.04,5.16,5.1
2018-06-01,Operaciones,12,6,0.13,11.86,6.53,8.9
2021-09-01,Marketing,17,7,4.31,9.62,9.12,4.9
2023-12-01,IT,50,5,1.88,4.68,2.09,5.2
2021-06-01,Finanzas,40,1,0.45,9.7,1.45,9.9
2019-07-01,Finanzas,28,3,0.31,9.16,4.77,9.0
2021-01-01,Marketing,24,4,7.62,4.86,8.31,9.6
2019-11-01,IT,19,5,1.71,9.93,7.3,8.4
2022-09-01,Operaciones,39,1,4.44,3.1,3.84,7.1
2023-12-01,Finanzas,24,13,2.87,10.3,0.72,8.2
2020-02-01,Marketing,31,1,3.97,3.24,8.17,4.1
2020-01-01,Finanzas,31,6,0.79,7.65,9.74,8.0
2023-03-01,Recursos Humanos,26,11,7.26,10.98,3.68,4.7
2020-02-01,Operaciones,22,9,1.87,14.09,2.47,6.9
2019-06-01,Recursos Humanos,25,3,2.29,7.37,8.44,5.7
2019-05-01,Marketing,18,8,2.82,12.5,8.64,4.5
2018-12-01,Recursos Humanos,16,5,3.59,9.41,3.98,7.0
2022-03-01,Recursos Humanos,25,5,8.14,12.57,6.29,6.8
2018-06-01,Operaciones,28,13,7.03,5.59,3.91,6.5
2021-07-01,Recursos Humanos,17,10,9.52,10.9,8.85,8.7
2018-05-01,Marketing,28,7,5.42,5.11,7.2,6.8
2019-08-01,Marketing,20,5,5.69,13.23,5.55,6.5
2018-01-01,Marketing,13,14,5.61,2.98,8.45,4.3
2021-12-01,Finanzas,20,8,8.75,11.76,7.94,4.1
2018-06-01,IT,28,3,1.04,1.56,1.38,6.7
2023-11-01,Recursos Humanos,26,3,3.06,0.69,5.24,5.5
2019-10-01,Operaciones,27,4,2.05,1.03,4.65,6.2
2022-12-01,Recursos Humanos,21,8,7.28,3.99,8.43,9.6
2021-01-01,Marketing,18,1,0.2,0.3,3.12,8.8
2022-07-01,Finanzas,33,4,7.77,10.43,4.87,8.8
2021-05-01,Operaciones,31,1,1.26,1.14,4.66,4.8
2023-03-01,Operaciones,23,8,1.02,0.37,4.56,5.6
2023-02-01,Operaciones,27,4,5.91,8.38,1.38,4.7
2022-01-01,Recursos Humanos,27,5,9.31,13.28,9.66,9.1
2020-12-01,Operaciones,22,2,4.19,3.42,9.24,6.4
2018-08-01,Recursos Humanos,25,13,8.9,2.55,5.47,9.4
2020-08-01,Recursos Humanos,30,14,0.71,5.14,7.84,9.6
2019-08-01,Marketing,12,10,0.97,10.99,4.23,8.0
2021-05-01,Finanzas,14,13,8.03,4.04,3.06,7.6
2021-12-01,IT,27,3,7.88,8.82,1.91,7.4
2018-10-01,Operaciones,13,4,9.54,9.27,1.92,8.5
2021-10-01,Finanzas,32,10,8.03,5.53,0.92,4.1
2022-05-01,Marketing,16,9,0.52,2.02,2.34,5.0
2021-01-01,Marketing,32,10,5.69,6.84,2.14,5.3
2019-12-01,Recursos Humanos,17,3,3.81,2.24,3.84,6.1
2020-03-01,IT,12,9,0.99,2.75,7.86,8.1
2018-07-01,Recursos Humanos,29,9,0.54,6.0,4.86,5.0
2018-01-01,Recursos Humanos,30,10,9.2,7.29,6.62,8.9
2019-01-01,Marketing,26,6,8.18,12.54,0.32,4.2
2018-06-01,Operaciones,20,10,5.46,0.7,3.46,6.0
2022-12-01,Recursos Humanos,36,10,4.69,14.44,8.38,7.0
2022-05-01,Operaciones,19,6,7.93,8.07,1.82,9.5
2022-04-01,IT,18,14,6.5,11.65,0.11,9.1
2022-08-01,Marketing,31,12,3.01,11.17,2.55,4.9
2018-11-01,Marketing,31,13,9.22,8.65,8.53,9.0
2023-11-01,Operaciones,44,4,5.47,8.81,3.32,7.5
2020-10-01,IT,8,1,8.5,14.64,2.88,9.4
2022-01-01,Operaciones,27,13,6.47,4.27,8.69,5.8
2020-06-01,Operaciones,24,2,1.29,11.76,6.86,9.0
2021-02-01,Recursos Humanos,31,8,8.9,11.48,1.71,8.4
2022-03-01,Marketing,23,5,9.98,13.23,9.36,7.3
2019-05-01,Operaciones,15,6,7.91,13.19,3.58,4.0
2018-03-01,Operaciones,17,1,7.44,6.17,6.87,5.3
2018-05-01,Marketing,17,2,5.68,4.91,3.72,6.6
2020-01-01,Marketing,21,4,2.03,9.64,7.73,7.5
2020-01-01,Marketing,10,12,3.73,7.44,6.81,4.4
2020-03-01,Finanzas,40,13,8.82,13.19,7.95,8.5
2022-11-01,Recursos Humanos,19,10,9.6,0.95,6.77,9.1
2019-01-01,IT,22,2,7.09,8.27,2.16,9.9
2023-06-01,Marketing,31,9,5.67,9.85,0.79,5.0
2021-09-01,Operaciones,38,14,0.33,4.05,4.81,6.0
2023-08-01,IT,32,1,4.37,9.02,1.7,9.3
2021-11-01,Recursos Humanos,28,12,9.91,7.66,5.33,9.0
2018-08-01,Recursos Humanos,13,7,1.48,3.4,0.2,6.2
2020-02-01,IT,25,1,6.91,6.31,4.7,8.2
2019-10-01,Marketing,10,4,4.37,4.95,1.1,5.0
2021-01-01,Finanzas,38,7,7.88,1.53,5.31,8.6
2020-07-01,Marketing,30,2,2.13,14.74,8.87,8.4
2019-06-01,Recursos Humanos,26,5,7.51,12.2,4.92,6.0
2019-04-01,IT,22,9,0.42,5.95,6.2,6.1
2018-05-01,Finanzas,35,14,3.22,8.27,3.05,6.3
2022-05-01,Marketing,23,11,0.02,14.43,6.81,8.4
2020-08-01,Finanzas,31,7,0.82,1.48,4.18,5.8
2022-01-01,Recursos Humanos,42,9,2.57,13.29,7.5,6.9
2020-04-01,IT,35,14,8.67,6.29,3.34,7.0
2019-10-01,Finanzas,24,1,6.79,11.43,0.45,4.4
2020-05-01,Marketing,31,5,9.33,14.21,5.37,7.3
2018-01-01,Finanzas,24,1,9.14,13.26,0.15,9.5
2022-12-01,Finanzas,28,11,1.52,6.72,1.59,6.9
2020-06-01,IT,23,10,0.05,1.0,8.59,4.4
2018-05-01,IT,15,7,4.55,9.56,9.32,6.2
2020-12-01,Finanzas,22,12,9.24,4.88,1.37,5.3
2018-03-01,Recursos Humanos,30,2,8.74,13.36,0.61,9.6
2021-11-01,Operaciones,21,14,2.26,5.57,1.84,6.8
2020-11-01,Finanzas,11,14,1.84,8.8,4.69,5.2
2021-01-01,IT,20,14,8.29,5.48,0.12,4.3
2023-11-01,Finanzas,25,5,6.28,6.77,5.99,4.0
2021-12-01,Marketing,20,9,6.43,14.03,4.61,4.2
2022-04-01,Recursos Humanos,32,9,9.12,7.12,7.19,8.2
2022-01-01,Recursos Humanos,29,11,1.42,6.6,5.92,7.5
2022-12-01,Marketing,22,13,1.0,14.82,7.04,8.7
2022-01-01,Finanzas,36,14,4.68,9.59,1.02,4.0
2019-05-01,Marketing,24,9,7.81,3.79,5.98,9.0
2018-03-01,IT,25,6,4.78,9.14,9.84,9.6
2019-09-01,Operaciones,24,7,5.73,14.41,2.99,9.9
2023-11-01,Recursos Humanos,31,13,0.02,6.55,7.72,9.6
2023-09-01,Marketing,34,3,5.13,14.74,8.0,7.8
2018-03-01,Operaciones,21,8,0.44,13.04,5.48,5.6
2020-12-01,Finanzas,33,12,1.92,10.6,0.21,6.9
2023-06-01,Operaciones,35,12,0.43,8.0,6.2,9.8
2022-06-01,Finanzas,23,4,9.38,9.48,4.06,9.8
2020-01-01,Finanzas,16,4,4.7,0.96,3.18,6.7
2022-03-01,IT,21,6,7.76,2.17,1.92,8.5
2019-04-01,Operaciones,13,11,6.46,1.94,0.46,7.3
2023-09-01,Operaciones,18,2,9.07,10.14,2.47,9.2
2019-06-01,Marketing,28,11,0.7,5.91,0.85,9.6
2023-07-01,IT,17,10,6.65,12.56,1.91,7.9
2018-10-01,Finanzas,29,6,4.08,9.84,8.7,6.4
2019-12-01,Recursos Humanos,27,4,2.49,14.27,7.25,8.4
2023-06-01,Finanzas,29,1,1.62,13.15,0.36,4.7
2021-01-01,Marketing,34,1,2.05,6.21,6.34,4.5
2020-05-01,Finanzas,11,6,0.7,1.26,8.31,4.9
2021-06-01,Operaciones,23,12,0.38,10.13,1.85,8.7
2023-10-01,Finanzas,23,5,8.13,9.29,4.37,9.6
2022-03-01,IT,32,12,2.47,5.34,9.72,6.9
2020-11-01,IT,16,11,7.21,11.74,9.05,8.0
2020-02-01,Marketing,24,6,3.32,10.15,1.24,6.9
2020-12-01,Marketing,37,6,9.86,14.47,9.14,7.7
2021-03-01,Operaciones,19,13,1.46,14.05,0.99,6.1
2019-05-01,Recursos Humanos,28,8,5.27,13.06,3.49,8.9
2019-08-01,Operaciones,30,3,8.96,11.09,2.42,7.5
2022-06-01,IT,31,1,5.73,4.84,5.54,6.8
2018-10-01,Marketing,15,4,3.04,12.96,9.75,5.2
2019-04-01,Finanzas,28,2,3.89,10.62,2.46,7.3
2021-02-01,Recursos Humanos,33,1,1.4,3.73,0.57,8.3
2022-11-01,Recursos Humanos,39,7,3.12,14.37,7.5,9.2
2020-12-01,Recursos Humanos,15,13,2.25,0.2,8.03,8.8
2023-05-01,Marketing,36,8,7.64,5.3,1.43,6.1
2018-05-01,Operaciones,20,4,6.13,6.11,2.54,9.3
2023-01-01,Operaciones,33,7,6.48,13.97,4.18,7.1
2022-02-01,Marketing,29,11,4.98,0.29,9.44,6.9
2022-11-01,Marketing,44,11,7.18,4.49,9.34,6.3
2018-04-01,Recursos Humanos,18,10,8.56,8.43,7.22,8.5
2019-01-01,Operaciones,25,11,4.42,9.87,2.15,4.0
2021-10-01,IT,33,11,1.12,13.52,0.89,8.1
2018-04-01,Finanzas,18,11,4.28,7.53,7.86,4.4
2019-09-01,IT,10,8,8.49,1.94,5.55,5.5
2020-04-01,Marketing,21,2,6.45,14.64,3.42,6.9
2019-05-01,Finanzas,13,11,9.93,3.34,7.82,5.3
2020-11-01,Recursos Humanos,22,9,4.18,9.92,8.76,9.0
2019-02-01,Finanzas,32,1,5.5,0.86,7.13,4.8
2022-06-01,Recursos Humanos,19,10,3.71,0.27,9.26,9.9
2023-02-01,Finanzas,41,14,4.73,12.54,2.21,5.1
2018-11-01,Operaciones,19,7,4.95,8.02,4.22,8.2
2020-11-01,Finanzas,21,3,4.7,3.13,9.13,8.6
2023-08-01,Marketing,32,2,7.6,4.84,6.45,8.1
2022-03-01,Operaciones,22,13,4.03,9.59,2.1,4.2
2019-08-01,Finanzas,14,13,6.05,5.45,1.86,9.8
2020-12-01,Finanzas,26,10,2.7,13.28,2.67,5.8
2021-05-01,IT,22,10,9.56,5.48,1.71,4.2
2020-10-01,Marketing,29,7,1.58,8.86,6.78,7.9
2019-12-01,Marketing,33,4,6.99,10.72,5.82,9.0
2020-07-01,Operaciones,21,10,5.71,14.26,2.4,6.7
2023-06-01,Recursos Humanos,33,4,3.27,0.56,6.64,5.5
2018-09-01,Operaciones,21,3,6.35,0.47,5.57,7.0
2023-05-01,Finanzas,29,9,1.5,7.24,7.72,6.1
2021-02-01,IT,27,11,9.84,10.65,4.21,4.7
2023-06-01,Marketing,26,9,8.09,14.33,4.34,6.1
2021-09-01,Recursos Humanos,29,12,7.8,11.42,6.61,4.9
2023-12-01,Recursos Humanos,42,13,2.01,10.23,9.85,9.5
2021-03-01,Marketing,27,2,0.2,5.11,7.94,10.0
2020-04-01,Finanzas,18,6,4.21,0.99,5.1,6.5
2019-05-01,Operaciones,32,13,7.04,12.69,5.61,6.5
2023-09-01,Finanzas,37,1,5.85,2.38,7.15,4.1
2019-06-01,Recursos Humanos,22,5,9.44,0.65,9.71,7.8
2023-07-01,Marketing,25,10,0.87,13.37,6.17,6.7
2020-04-01,Marketing,34,9,8.87,12.75,9.44,4.7
2018-09-01,IT,11,7,6.56,11.83,3.74,7.5
2020-02-01,Recursos Humanos,27,7,0.28,10.05,7.02,5.8
2020-10-01,IT,12,6,1.24,14.08,2.92,5.6
2022-11-01,Finanzas,31,2,4.43,8.39,8.68,8.0
2023-08-01,Marketing,26,9,0.0,1.42,1.03,5.6
2023-07-01,Finanzas,25,6,4.5,0.39,9.11,6.8
2019-07-01,Finanzas,17,11,9.26,0.59,4.02,8.4
2022-04-01,Marketing,41,3,5.95,10.15,7.37,8.3
2018-04-01,Finanzas,38,11,2.7,11.71,8.72,6.9
2021-09-01,Finanzas,48,12,0.08,9.17,4.08,8.6
2020-07-01,IT,22,1,0.74,8.61,8.23,6.3
2022-02-01,IT,18,5,4.89,10.21,8.42,5.8
2022-10-01,IT,26,8,8.75,8.22,3.23,5.9
2021-12-01,Finanzas,18,6,4.57,2.16,1.4,6.9
2019-11-01,Recursos Humanos,19,5,4.81,3.61,3.96,6.8
2021-10-01,IT,30,1,5.19,1.34,6.28,9.5
2018-02-01,Marketing,18,2,6.67,12.49,8.34,9.9
2018-09-01,IT,14,8,1.34,4.84,3.86,7.2
2019-06-01,IT,29,14,4.37,6.91,6.06,6.9
2021-07-01,Finanzas,30,12,0.19,3.32,9.75,6.4
2019-03-01,Recursos Humanos,24,5,1.21,13.19,7.76,6.0
2020-07-01,Marketing,32,11,0.85,10.42,1.69,5.6
2018-03-01,Finanzas,33,8,5.48,6.03,2.95,8.4
2020-10-01,Recursos Humanos,24,9,7.81,12.7,4.74,6.3
2021-07-01,IT,19,7,9.04,1.94,6.79,6.4
2020-05-01,IT,30,1,6.11,0.64,1.87,7.7
2023-05-01,Recursos Humanos,33,5,6.02,1.03,5.94,7.8
2021-11-01,IT,24,8,5.86,12.91,2.14,7.1
2023-07-01,Marketing,29,2,0.34,5.75,0.14,7.7
2023-04-01,IT,27,14,4.15,9.42,1.16,4.8
2023-04-01,Marketing,43,13,2.36,14.15,0.87,9.6
2018-12-01,Marketing,20,2,7.43,14.06,8.56,8.4
2021-04-01,IT,30,7,9.86,4.69,4.5,8.8
2020-02-01,Recursos Humanos,17,10,1.85,5.2,6.77,5.1
2019-04-01,Finanzas,24,1,1.56,10.33,0.76,9.8
2018-01-01,IT,36,11,6.33,12.18,5.51,8.5
2023-08-01,Finanzas,22,6,4.92,6.49,9.99,8.7
2022-02-01,Marketing,32,12,0.21,10.15,6.23,7.0
2022-09-01,Marketing,25,1,3.69,2.29,5.36,4.7
2023-04-01,Recursos Humanos,21,11,2.54,8.57,5.95,8.7
2021-12-01,Marketing,29,7,5.99,8.45,9.88,9.4
2022-05-01,Finanzas,19,12,5.43,9.88,3.26,8.8
2018-10-01,Operaciones,14,3,4.47,13.07,6.27,6.3
2018-03-01,Marketing,26,7,1.26,14.21,9.93,7.1
2022-05-01,Marketing,24,11,0.86,2.98,7.01,8.4
2023-06-01,IT,44,8,0.04,0.59,7.24,4.8
2019-12-01,Recursos Humanos,20,10,4.17,0.95,1.73,7.7
