ID_Empleado,Competencias_Actuales,Rol_Laboral,Puntuacion_Desempeno,Horas_Capacitacion_Ultimo_Ano,Antiguedad_Empresa,Habilidades_Requeridas,Objetivos_Futuros
2903,Intermedio,Analista,84.79368554260355,9,18,Trabajo en Equipo,Dominio de Ventas
2904,Intermedio,Desarrollador,82.78611000721585,43,15,Comunicación,Dominio de Ventas
2905,Intermedio,Especialista RRHH,79.6182177101284,39,15,Liderazgo,Rol de Liderazgo
2906,Intermedio,Analista,86.57648852545171,59,15,Resolución de Problemas,Rol de Liderazgo
2907,Intermedio,Desarrollador,80.09593065518492,69,10,Resolución de Problemas,Habilidades Transversales
2908,Intermedio,Analista,69.4588299257312,30,18,Trabajo en Equipo,Habilidades Transversales
2909,Principiante,Analista,77.6215676036271,36,15,Liderazgo,Dominio de Ventas
2910,Principiante,Representante de Ventas,82.8333945538681,72,12,Resolución de Problemas,Habilidades Transversales
2911,Principiante,Especialista RRHH,66.90732786941292,57,1,Resolución de Problemas,Expertise Técnico
2912,Principiante,Representante de Ventas,69.32415977359847,42,13,Resolución de Problemas,Expertise Técnico
2913,Intermedio,Gerente,76.97139839619058,70,17,Técnico,Habilidades Transversales
2914,Intermedio,Analista,81.87249309213333,37,17,Resolución de Problemas,Habilidades Transversales
2915,Principiante,Especialista RRHH,74.76743574298267,7,7,Técnico,Rol de Liderazgo
2916,Avanzado,Gerente,77.57921352848075,33,11,Comunicación,Habilidades Transversales
2917,Intermedio,Gerente,50.130668440746106,16,12,Trabajo en Equipo,Expertise Técnico
2918,Intermedio,Representante de Ventas,90.9929589898052,16,9,Trabajo en Equipo,Dominio de Ventas
2919,Principiante,Gerente,82.75610728867578,52,15,Técnico,Dominio de Ventas
2920,Principiante,Desarrollador,82.27772442054155,14,1,Liderazgo,Rol de Liderazgo
2921,Intermedio,Desarrollador,81.42238901072461,63,11,Técnico,Dominio de Ventas
2922,Avanzado,Desarrollador,82.30718431931942,56,5,Resolución de Problemas,Habilidades Transversales
2923,Principiante,Gerente,88.91056319619169,19,19,Liderazgo,Rol de Liderazgo
2924,Intermedio,Analista,86.18961438513782,60,18,Trabajo en Equipo,Habilidades Transversales
2925,Avanzado,Especialista RRHH,79.28114351931673,24,18,Comunicación,Dominio de Ventas
2926,Intermedio,Desarrollador,83.05677807141089,77,18,Comunicación,Habilidades Transversales
2927,Intermedio,Desarrollador,77.77710912050225,26,7,Técnico,Rol de Liderazgo
2928,Intermedio,Desarrollador,67.39127872962455,46,14,Técnico,Rol de Liderazgo
2929,Avanzado,Representante de Ventas,69.91789825977799,27,1,Técnico,Expertise Técnico
2930,Intermedio,Representante de Ventas,70.79671659431436,5,9,Técnico,Dominio de Ventas
2931,Avanzado,Desarrollador,73.29917168418604,40,16,Trabajo en Equipo,Habilidades Transversales
2932,Intermedio,Desarrollador,72.6254896927163,58,6,Resolución de Problemas,Expertise Técnico
2933,Avanzado,Representante de Ventas,63.451351670215246,77,7,Trabajo en Equipo,Expertise Técnico
2934,Avanzado,Especialista RRHH,77.10638834992518,60,18,Comunicación,Dominio de Ventas
2935,Intermedio,Analista,82.37887942368303,79,1,Comunicación,Habilidades Transversales
2936,Intermedio,Especialista RRHH,70.34457926282981,48,16,Comunicación,Dominio de Ventas
2937,Intermedio,Analista,71.75516311637683,4,18,Resolución de Problemas,Habilidades Transversales
2938,Intermedio,Gerente,82.54370974176373,10,18,Resolución de Problemas,Expertise Técnico
2939,Avanzado,Gerente,76.89404643593012,39,19,Liderazgo,Expertise Técnico
2940,Principiante,Especialista RRHH,83.81431897457873,69,13,Resolución de Problemas,Expertise Técnico
2941,Intermedio,Representante de Ventas,82.35154183309936,38,19,Comunicación,Habilidades Transversales
2942,Intermedio,Desarrollador,67.08939720405145,69,3,Resolución de Problemas,Rol de Liderazgo
2943,Intermedio,Gerente,77.26396060126383,19,17,Resolución de Problemas,Dominio de Ventas
2944,Intermedio,Representante de Ventas,81.00119036164442,3,11,Resolución de Problemas,Habilidades Transversales
2945,Principiante,Representante de Ventas,68.03570804669297,12,17,Técnico,Dominio de Ventas
2946,Intermedio,Analista,63.3309394097475,48,12,Resolución de Problemas,Dominio de Ventas
2947,Avanzado,Gerente,74.81647754620938,75,12,Técnico,Expertise Técnico
2948,Avanzado,Especialista RRHH,54.01519993671198,8,16,Comunicación,Dominio de Ventas
2949,Principiante,Representante de Ventas,41.79761440969544,58,1,Liderazgo,Rol de Liderazgo
2950,Intermedio,Especialista RRHH,81.00791019396411,2,13,Trabajo en Equipo,Habilidades Transversales
2951,Avanzado,Especialista RRHH,67.40163890229252,10,2,Liderazgo,Rol de Liderazgo
2952,Intermedio,Gerente,71.98175339918079,4,16,Trabajo en Equipo,Rol de Liderazgo
2953,Intermedio,Especialista RRHH,77.4116533763007,34,7,Comunicación,Expertise Técnico
2954,Principiante,Especialista RRHH,74.59447498926129,23,2,Técnico,Habilidades Transversales
2955,Intermedio,Desarrollador,67.33010049998421,69,18,Resolución de Problemas,Habilidades Transversales
2956,Intermedio,Especialista RRHH,94.59735676423007,5,17,Técnico,Rol de Liderazgo
2957,Intermedio,Desarrollador,74.21481027522346,41,16,Trabajo en Equipo,Habilidades Transversales
2958,Intermedio,Gerente,100.0,42,18,Resolución de Problemas,Dominio de Ventas
2959,Intermedio,Especialista RRHH,65.60221946457362,13,16,Trabajo en Equipo,Habilidades Transversales
2960,Avanzado,Representante de Ventas,71.23246967928551,75,1,Trabajo en Equipo,Habilidades Transversales
2961,Intermedio,Especialista RRHH,75.24601213928844,24,5,Resolución de Problemas,Dominio de Ventas
2962,Intermedio,Desarrollador,75.744932155647,17,15,Liderazgo,Dominio de Ventas
2963,Avanzado,Representante de Ventas,84.90047759835744,23,13,Liderazgo,Dominio de Ventas
2964,Avanzado,Gerente,51.707315879605645,62,5,Trabajo en Equipo,Dominio de Ventas
2965,Avanzado,Analista,90.2710732124994,78,18,Comunicación,Habilidades Transversales
2966,Intermedio,Analista,56.25206084814985,0,5,Técnico,Expertise Técnico
2967,Intermedio,Desarrollador,67.22692063268147,14,16,Liderazgo,Expertise Técnico
2968,Intermedio,Gerente,75.51844682751931,53,11,Resolución de Problemas,Dominio de Ventas
2969,Principiante,Gerente,79.10212554996102,33,11,Trabajo en Equipo,Habilidades Transversales
2970,Intermedio,Especialista RRHH,73.00593734185522,51,3,Técnico,Habilidades Transversales
2971,Intermedio,Analista,70.21433037683096,1,19,Técnico,Habilidades Transversales
2972,Principiante,Especialista RRHH,75.07261581461661,35,10,Trabajo en Equipo,Habilidades Transversales
2973,Avanzado,Gerente,71.02268324149071,22,2,Técnico,Habilidades Transversales
2974,Intermedio,Desarrollador,85.83591078919774,23,17,Comunicación,Expertise Técnico
2975,Intermedio,Desarrollador,81.91691101148156,31,3,Trabajo en Equipo,Rol de Liderazgo
2976,Intermedio,Representante de Ventas,79.46736032792809,50,3,Técnico,Rol de Liderazgo
2977,Principiante,Desarrollador,85.22805308232921,45,8,Técnico,Rol de Liderazgo
2978,Avanzado,Analista,78.48148538877521,12,16,Liderazgo,Dominio de Ventas
2979,Intermedio,Representante de Ventas,72.61436650974919,13,12,Técnico,Dominio de Ventas
2980,Intermedio,Analista,58.91321138275503,16,19,Técnico,Expertise Técnico
2981,Intermedio,Especialista RRHH,93.63372429992017,15,1,Liderazgo,Expertise Técnico
2982,Intermedio,Especialista RRHH,86.22957835098103,31,19,Trabajo en Equipo,Habilidades Transversales
2983,Intermedio,Desarrollador,62.90696575167163,78,4,Liderazgo,Expertise Técnico
2984,Principiante,Representante de Ventas,82.32330094266672,11,17,Resolución de Problemas,Dominio de Ventas
2985,Principiante,Analista,79.60948507862543,2,19,Resolución de Problemas,Expertise Técnico
2986,Intermedio,Analista,65.56721275919938,74,4,Comunicación,Habilidades Transversales
2987,Intermedio,Gerente,88.85305118494017,52,15,Técnico,Habilidades Transversales
2988,Intermedio,Desarrollador,76.65336744735725,42,7,Resolución de Problemas,Habilidades Transversales
2989,Principiante,Especialista RRHH,63.52033635435342,4,17,Trabajo en Equipo,Dominio de Ventas
2990,Principiante,Gerente,62.823133935111315,46,9,Trabajo en Equipo,Rol de Liderazgo
2991,Intermedio,Especialista RRHH,79.15971503527605,26,7,Resolución de Problemas,Rol de Liderazgo
2992,Intermedio,Especialista RRHH,65.45138880528663,51,4,Liderazgo,Dominio de Ventas
2993,Principiante,Analista,67.64992575386374,55,17,Comunicación,Habilidades Transversales
2994,Intermedio,Especialista RRHH,79.24636190133518,79,15,Liderazgo,Habilidades Transversales
2995,Principiante,Representante de Ventas,68.39397019784462,79,9,Comunicación,Dominio de Ventas
2996,Intermedio,Especialista RRHH,70.30170906780005,79,16,Resolución de Problemas,Rol de Liderazgo
2997,Intermedio,Representante de Ventas,67.10132996860936,67,6,Liderazgo,Habilidades Transversales
2998,Avanzado,Especialista RRHH,81.7250038001166,14,17,Resolución de Problemas,Habilidades Transversales
2999,Principiante,Gerente,87.38484681909317,18,7,Comunicación,Rol de Liderazgo
3000,Intermedio,Analista,57.93599695023303,25,17,Trabajo en Equipo,Dominio de Ventas
3001,Avanzado,Gerente,65.15865401046409,78,14,Liderazgo,Expertise Técnico
3002,Intermedio,Analista,52.53457030318857,44,15,Resolución de Problemas,Habilidades Transversales
3003,Intermedio,Gerente,76.2650563720249,9,18,Comunicación,Rol de Liderazgo
3004,Intermedio,Desarrollador,77.04867395495428,25,19,Trabajo en Equipo,Dominio de Ventas
3005,Principiante,Especialista RRHH,65.50283454985468,7,18,Liderazgo,Rol de Liderazgo
3006,Intermedio,Especialista RRHH,70.6328587654797,79,14,Comunicación,Rol de Liderazgo
3007,Avanzado,Desarrollador,79.57991817762445,31,5,Liderazgo,Expertise Técnico
3008,Intermedio,Desarrollador,90.52136537658794,20,7,Liderazgo,Habilidades Transversales
3009,Intermedio,Representante de Ventas,67.60301103158841,44,12,Técnico,Habilidades Transversales
3010,Intermedio,Gerente,76.09457273683628,54,17,Resolución de Problemas,Habilidades Transversales
3011,Intermedio,Especialista RRHH,80.45921682597157,11,19,Técnico,Expertise Técnico
3012,Intermedio,Representante de Ventas,92.97210554486179,47,16,Liderazgo,Rol de Liderazgo
3013,Principiante,Especialista RRHH,79.02044531930217,58,2,Comunicación,Dominio de Ventas
3014,Intermedio,Desarrollador,94.09082711507651,73,12,Resolución de Problemas,Rol de Liderazgo
3015,Intermedio,Representante de Ventas,60.586150171896705,69,17,Comunicación,Habilidades Transversales
3016,Avanzado,Representante de Ventas,79.11931005146904,36,3,Comunicación,Expertise Técnico
3017,Intermedio,Representante de Ventas,72.3076501786752,30,8,Trabajo en Equipo,Rol de Liderazgo
3018,Intermedio,Gerente,74.75497810977964,2,5,Liderazgo,Expertise Técnico
3019,Principiante,Representante de Ventas,62.84921323481271,68,17,Comunicación,Dominio de Ventas
3020,Principiante,Especialista RRHH,87.22586685242294,58,14,Liderazgo,Dominio de Ventas
3021,Intermedio,Gerente,80.81966547395444,32,14,Técnico,Habilidades Transversales
3022,Intermedio,Especialista RRHH,77.13326152766166,35,4,Técnico,Expertise Técnico
3023,Intermedio,Representante de Ventas,57.865476885785455,73,15,Comunicación,Habilidades Transversales
3024,Intermedio,Representante de Ventas,84.1339587290963,2,2,Liderazgo,Expertise Técnico
3025,Avanzado,Especialista RRHH,68.35258652659766,74,4,Trabajo en Equipo,Expertise Técnico
3026,Principiante,Analista,67.1598700630533,2,17,Resolución de Problemas,Dominio de Ventas
3027,Intermedio,Representante de Ventas,59.92407022554657,58,3,Técnico,Rol de Liderazgo
3028,Intermedio,Representante de Ventas,71.66822108142242,53,16,Técnico,Rol de Liderazgo
3029,Intermedio,Gerente,69.46942477852785,27,12,Trabajo en Equipo,Dominio de Ventas
3030,Avanzado,Especialista RRHH,88.41659907930475,8,3,Comunicación,Dominio de Ventas
3031,Intermedio,Representante de Ventas,64.96231888134562,25,5,Técnico,Expertise Técnico
3032,Intermedio,Especialista RRHH,67.81144525818581,28,16,Técnico,Rol de Liderazgo
3033,Intermedio,Gerente,69.09643398699333,9,7,Resolución de Problemas,Habilidades Transversales
3034,Intermedio,Especialista RRHH,66.81064331390093,26,16,Trabajo en Equipo,Habilidades Transversales
3035,Principiante,Especialista RRHH,61.721786771058206,62,17,Trabajo en Equipo,Rol de Liderazgo
3036,Avanzado,Gerente,81.49245975398739,61,2,Liderazgo,Rol de Liderazgo
3037,Principiante,Representante de Ventas,73.26961543999465,17,12,Trabajo en Equipo,Rol de Liderazgo
3038,Intermedio,Especialista RRHH,69.60662416417578,52,13,Resolución de Problemas,Expertise Técnico
3039,Intermedio,Analista,68.48527174426832,16,5,Trabajo en Equipo,Dominio de Ventas
3040,Avanzado,Representante de Ventas,76.25695728870276,48,16,Liderazgo,Dominio de Ventas
3041,Intermedio,Gerente,68.55854830763613,25,8,Resolución de Problemas,Expertise Técnico
3042,Intermedio,Desarrollador,74.31839419246724,4,14,Técnico,Habilidades Transversales
3043,Intermedio,Analista,79.77543361112177,72,8,Comunicación,Expertise Técnico
3044,Intermedio,Representante de Ventas,78.4437590806636,43,18,Técnico,Rol de Liderazgo
3045,Intermedio,Gerente,89.37767758456897,23,12,Liderazgo,Dominio de Ventas
3046,Avanzado,Analista,84.78363481994472,56,11,Resolución de Problemas,Dominio de Ventas
3047,Principiante,Representante de Ventas,78.30511433836277,6,16,Técnico,Expertise Técnico
3048,Intermedio,Desarrollador,78.81693365891687,19,15,Liderazgo,Dominio de Ventas
3049,Intermedio,Representante de Ventas,94.60516214299311,55,13,Técnico,Expertise Técnico
3050,Intermedio,Desarrollador,67.0185208766645,71,18,Comunicación,Dominio de Ventas
3051,Intermedio,Desarrollador,79.97312857114593,18,1,Técnico,Expertise Técnico
3052,Principiante,Especialista RRHH,66.37458755303904,63,1,Técnico,Rol de Liderazgo
3053,Principiante,Gerente,83.33675308849938,42,1,Técnico,Expertise Técnico
3054,Intermedio,Especialista RRHH,81.3850438125303,43,9,Liderazgo,Dominio de Ventas
3055,Intermedio,Desarrollador,72.54502270946334,24,14,Resolución de Problemas,Expertise Técnico
3056,Intermedio,Gerente,87.97711486417286,16,18,Trabajo en Equipo,Expertise Técnico
3057,Intermedio,Gerente,75.60216831048,38,1,Liderazgo,Dominio de Ventas
3058,Intermedio,Gerente,78.35655287550597,24,11,Trabajo en Equipo,Rol de Liderazgo
3059,Intermedio,Analista,58.84182224852078,38,2,Trabajo en Equipo,Expertise Técnico
3060,Avanzado,Representante de Ventas,97.52700705566863,38,19,Técnico,Habilidades Transversales
3061,Principiante,Desarrollador,64.67502590644119,58,2,Comunicación,Habilidades Transversales
3062,Intermedio,Gerente,62.565608391066434,65,19,Trabajo en Equipo,Rol de Liderazgo
3063,Intermedio,Analista,81.21287984948063,15,2,Trabajo en Equipo,Rol de Liderazgo
3064,Principiante,Analista,76.71353587973661,52,6,Técnico,Dominio de Ventas
3065,Intermedio,Desarrollador,59.67115444886048,77,15,Comunicación,Dominio de Ventas
3066,Intermedio,Especialista RRHH,66.42621724736833,28,11,Técnico,Expertise Técnico
3067,Principiante,Analista,70.95726652427496,65,16,Trabajo en Equipo,Rol de Liderazgo
3068,Intermedio,Desarrollador,67.56728931722992,9,3,Liderazgo,Expertise Técnico
3069,Intermedio,Analista,76.96313657015925,1,3,Trabajo en Equipo,Dominio de Ventas
3070,Principiante,Desarrollador,84.30935761543198,12,19,Liderazgo,Expertise Técnico
3071,Intermedio,Gerente,96.98250137853526,53,11,Resolución de Problemas,Expertise Técnico
3072,Intermedio,Especialista RRHH,59.69364328933819,1,6,Comunicación,Expertise Técnico
3073,Principiante,Analista,74.33838578876849,41,9,Resolución de Problemas,Rol de Liderazgo
3074,Principiante,Analista,75.84579418258852,13,5,Técnico,Habilidades Transversales
3075,Intermedio,Analista,75.71166056189638,50,7,Trabajo en Equipo,Rol de Liderazgo
3076,Intermedio,Representante de Ventas,76.99399883075445,48,1,Resolución de Problemas,Expertise Técnico
3077,Avanzado,Representante de Ventas,75.83040172529358,37,3,Comunicación,Dominio de Ventas
3078,Principiante,Gerente,86.61431667979544,33,11,Liderazgo,Habilidades Transversales
3079,Principiante,Analista,78.8725189892412,28,10,Liderazgo,Expertise Técnico
3080,Principiante,Especialista RRHH,59.8760368761837,63,13,Técnico,Expertise Técnico
3081,Intermedio,Representante de Ventas,61.82480166110481,22,3,Técnico,Dominio de Ventas
3082,Intermedio,Desarrollador,84.07574865427182,22,11,Trabajo en Equipo,Expertise Técnico
3083,Intermedio,Desarrollador,79.92999847071691,15,9,Resolución de Problemas,Expertise Técnico
3084,Intermedio,Desarrollador,72.23969928841453,43,11,Trabajo en Equipo,Habilidades Transversales
3085,Intermedio,Gerente,79.72245761217685,59,9,Liderazgo,Rol de Liderazgo
3086,Avanzado,Analista,81.11883793734745,70,13,Liderazgo,Dominio de Ventas
3087,Principiante,Analista,85.10918387008397,64,9,Resolución de Problemas,Dominio de Ventas
3088,Principiante,Representante de Ventas,72.6875904310399,18,14,Trabajo en Equipo,Dominio de Ventas
3089,Principiante,Desarrollador,82.9681770293518,44,16,Técnico,Rol de Liderazgo
3090,Principiante,Gerente,73.72307848294987,0,17,Resolución de Problemas,Rol de Liderazgo
3091,Avanzado,Especialista RRHH,60.262750089475915,11,15,Técnico,Habilidades Transversales
3092,Intermedio,Analista,78.87963423349066,24,11,Resolución de Problemas,Habilidades Transversales
3093,Intermedio,Analista,87.66201293437105,9,12,Técnico,Dominio de Ventas
3094,Intermedio,Gerente,82.79515458685867,65,11,Comunicación,Rol de Liderazgo
3095,Principiante,Representante de Ventas,86.99345894623215,32,18,Liderazgo,Habilidades Transversales
3096,Principiante,Gerente,76.7621954259764,1,12,Resolución de Problemas,Expertise Técnico
3097,Intermedio,Representante de Ventas,66.5517214756967,3,8,Comunicación,Rol de Liderazgo
3098,Intermedio,Analista,76.93175533883145,22,10,Resolución de Problemas,Expertise Técnico
3099,Avanzado,Representante de Ventas,71.25530038088263,40,3,Liderazgo,Habilidades Transversales
